Ticker,Name,Sector,Industry,Year,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,ROE,ROA,Asset_Turnover,Inventory_Days,Receivables_Days,Payables_Days,Debt_to_Equity,Debt_to_Assets,Interest_Coverage,Current_Ratio,Quick_Ratio,ROA_t+1,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,Cluster,Predicted_ROA
5041.KL,PBA Holdings Bhd,Utilities,Utilities—Regulated Water,2023-12-31,0.357857139484705,0.1901525488548212,0.0810855472825907,0.3547905817252987,0.0367059929896554,0.0207590833076977,0.2560145920375969,11.865958612272207,47.023255319852126,8.27919989118167,0.7681894930324015,0.434449755560404,5.928319285354081,1.139845730621932,1.1080461010122804,0.079784455183192,0,0,0,0,0,0,0,0,0,1,1,0.0155254025
5041.KL,PBA Holdings Bhd,Utilities,Utilities—Regulated Water,2022-12-31,0.3168403326570609,0.1474829447161667,0.2216066163581293,0.3304357071836223,0.0845411660752205,0.0523251711241267,0.236117368623896,14.971248895806168,47.37638870529274,7.249947419341269,0.6156882865164536,0.3810687319172959,3.3407817266084985,1.217594484287452,1.1717977258957633,0.0207590833076977,0,0,0,0,0,0,0,0,0,1,1,0.0155254025
5041.KL,PBA Holdings Bhd,Utilities,Utilities—Regulated Water,2021-12-31,0.3467074339966793,0.1442163786450903,0.1287035521361925,0.3445911184902837,0.0522096306195313,0.0304752702491317,0.2367865512902328,14.522000590619882,57.63646435002222,6.522814930154725,0.7131802340955093,0.4162902535891327,3.4758707511540075,1.0849606999041703,1.0408095372866797,0.0523251711241267,0,0,0,0,0,0,0,0,0,1,1,0.0155254025
5049.KL,Country View Berhad,Real Estate,Real Estate—Development,2023-11-30,0.3878856934506176,0.1579144068182854,0.0723303404585023,0.178752107925801,0.019281002077537,0.0114524970340414,0.158336003417708,2901.106445079819,31.21156738526047,214.1505092923517,0.683563158342344,0.4060216897448554,2.8813905930470347,4.1124771244897005,0.5345797274378759,0.0361650444206628,0,0,0,0,0,0,0,1,0,0,1,0.0155254025
5049.KL,Country View Berhad,Real Estate,Real Estate—Development,2022-11-30,0.3071805403544154,0.0173641427991686,0.0373599616316391,0.1112682464921234,0.0073718182038776,0.0044855496791606,0.1200630162147158,3371.99021974511,35.917827760492884,236.8113884056942,0.6434592705830967,0.3915273606718579,2.1249659678736728,6.217136188284112,0.5929371845992587,0.0114524970340414,0,0,0,0,0,0,0,1,0,0,1,0.012118988
5049.KL,Country View Berhad,Real Estate,Real Estate—Development,2021-11-30,0.3125009173503985,0.0631137074165945,0.0970776885705479,0.2061029487311209,0.0159345848431115,0.009906566133144,0.1020478163316048,862.690435525192,86.16723664704759,362.9973313407344,0.6084872022203377,0.378297820076149,4.952927215189874,2.13930087826441,0.5295178270226255,0.0044855496791606,0,0,0,0,0,0,0,1,0,0,1,0.016279412
5053.KL,OSK Holdings Berhad,Real Estate,Real Estate—Development,2023-12-31,0.2999558513355128,0.1755460484426102,0.2940855274883692,0.3947123629486269,0.0753710331077682,0.0447480155845763,0.1521598698404025,114.3150596198794,46.40103047139564,36.76788641364879,0.6843435876013897,0.4062969055950975,14.62247852760736,1.4795216148688903,1.3099375835130451,0.0470016218815227,0,0,0,0,0,0,0,1,0,0,1,0.029413162
5053.KL,OSK Holdings Berhad,Real Estate,Real Estate—Development,2022-12-31,0.3163948053363858,0.1671163621002139,0.3211491610984681,0.427435509586689,0.0736933409608638,0.0438164037690015,0.1364363014965712,138.51139019015028,61.6360661794209,39.254366147269565,0.6818664842822897,0.4054224819000812,13.030282738095238,1.3664773257819771,1.1980746793999149,0.0447480155845763,0,0,0,0,0,0,0,1,0,0,1,0.030074181
5053.KL,OSK Holdings Berhad,Real Estate,Real Estate—Development,2021-12-31,0.3255835844209356,0.1850668812122536,0.3536334662698994,0.4839761264753339,0.0718841671144832,0.0432106153319141,0.1221904017956688,155.3989803294705,69.0096048223028,36.70420864270845,0.6635765670615575,0.3988854977884544,12.574620730887078,1.456066620713446,1.2502693864353984,0.0438164037690015,0,0,0,0,0,0,0,1,0,0,1,0.029891433
5054.KL,TRC Synergy Berhad,Industrials,Engineering & Construction,2023-12-31,0.0678129741837967,0.0161717371371551,0.0371885196561371,0.0734159777587102,0.0456807733262465,0.025648677674038,0.6896934298863736,17.99122487097024,96.62663715290296,61.675555471351366,0.7810186515964226,0.4385235667781209,6.660347826086957,2.2690153238258097,2.165351219431209,0.0129166075952488,0,0,0,0,0,0,1,0,0,0,0,-0.002325181
5054.KL,TRC Synergy Berhad,Industrials,Engineering & Construction,2022-12-31,0.0878282762768428,0.0453115602778334,0.0785548768263776,0.1163987782874798,0.1056405315825364,0.0473075840739152,0.602223388096893,31.30231411903492,205.1954769513792,76.34676233415749,1.2330569960511917,0.552183396228425,11.007184399589462,1.773469404541099,1.6643444358994397,0.025648677674038,0,0,0,0,0,0,1,0,0,0,0,0.005865355
5054.KL,TRC Synergy Berhad,Industrials,Engineering & Construction,2021-12-31,0.0747779557892886,0.0245026065346407,0.0271242306031965,0.0648661698964602,0.0454286737736873,0.0177733909845093,0.6552588069508128,68.41398005766288,48.75124487779532,89.22126747719933,1.555993609395156,0.6087627150849421,3.540719002201027,1.5511499435315128,1.3197307022228448,0.0473075840739152,0,0,0,0,0,0,1,0,0,0,0,-0.0075409543
5056.KL,Engtex Group Berhad,Industrials,Industrial Distribution,2023-12-31,0.0949538260145995,0.0277077931400011,0.0068888470077229,0.0476483687550475,0.0122506908784683,0.0063245871840439,0.91809081794871,148.84084958205753,101.1485936206215,16.48061542301311,0.9369945455689402,0.4837362850155694,1.6344067203360169,1.4891894994642585,0.7478488333952898,0.0065890803517319,0,0,0,0,0,0,1,0,0,0,0,-0.0073053613
5056.KL,Engtex Group Berhad,Industrials,Industrial Distribution,2022-12-31,0.1154647657316432,0.0498600685217543,0.0225102342856707,0.0622949593502691,0.0398162496554681,0.0212120282635609,0.9423281870088646,146.3030428304438,91.20721632277666,18.86873149759748,0.8770599944874896,0.4672519775943342,3.4241351406028726,1.5588051809161665,0.7983928465331828,0.0063245871840439,0,0,0,0,0,0,1,0,0,0,0,-0.0011141077
5056.KL,Engtex Group Berhad,Industrials,Industrial Distribution,2021-12-31,0.1739120103802734,0.1026876523796471,0.0665009602092348,0.1231579724522207,0.0990930840705502,0.0547874716760572,0.8238598586197422,181.464189847892,110.27259674012572,26.634100465045563,0.8086814565282266,0.4471110452365088,7.409957498482089,1.684917513142578,0.8636735414199075,0.0212120282635609,0,0,0,0,0,0,1,0,0,0,0,0.042822022
5062.KL,Hua Yang Berhad,Real Estate,Real Estate—Development,2024-03-31,0.2225283412598007,0.0714661033983605,0.0308623713403992,0.1047188900818017,0.0127698792855579,0.007362260557584,0.2385513568086305,217.82707365467488,38.04774859402709,197.5462087823559,0.7345052087844729,0.4234667068536555,2.16436761229384,1.08214389242569,0.5585576965616942,0.0079259593299408,0,0,0,0,0,0,0,1,0,0,1,0.0155254025
5062.KL,Hua Yang Berhad,Real Estate,Real Estate—Development,2023-03-31,0.3117321769935038,0.0637166122395642,0.0268533701284983,0.179232026672802,0.0067845012040245,0.0036609842312502,0.1363323938012889,405.93335004085935,67.61656392787748,344.4499721111624,0.8531905016448635,0.460390068310616,1.781183030009028,1.1802205754362003,0.6629736444476366,0.007362260557584,0,0,0,0,0,0,0,1,0,0,1,0.0155254025
5062.KL,Hua Yang Berhad,Real Estate,Real Estate—Development,2022-03-31,0.4096091371684779,0.1665225804792391,0.0126965994353485,0.1720263608290382,0.0033394800211302,0.0017263608638806,0.1359703338418545,543.3704895845625,97.23495124295648,379.8109747909124,0.9344043826523591,0.4830450091160103,1.8330958189911624,1.2274402923013947,0.5774102526832389,0.0036609842312502,0,0,0,0,0,0,0,1,0,0,1,0.016026488
5066.KL,NTPM Holdings Berhad,Consumer Defensive,Household & Personal Products,2024-04-30,0.4674172251641898,0.0407494482106837,-0.0087170562978265,0.0857636760624684,-0.0156256854049542,-0.007738864455365,0.887784154530998,166.05790886197912,47.11950833494029,36.10928733333075,1.019118631044322,0.5047344001363687,1.362777626512013,0.9778640496159569,0.4804201104186562,-0.0325629608620944,0,0,0,1,0,0,0,0,0,0,1,0.00036896113
5066.KL,NTPM Holdings Berhad,Consumer Defensive,Household & Personal Products,2023-04-30,0.4355386629347353,0.0147309745022153,-0.0067735644638949,0.0770703197407134,-0.0115238139726811,-0.0054377076902467,0.8027837808632788,198.5505243848355,48.1665709696419,37.85785327711113,1.1192411635790342,0.5281329859074784,1.0118522719778769,0.9463175881449054,0.423481122183386,-0.007738864455365,0,0,0,1,0,0,0,0,0,0,1,0.0018597161
5066.KL,NTPM Holdings Berhad,Consumer Defensive,Household & Personal Products,2022-04-30,0.49415747947304,0.0571824674483489,0.0372767600721887,0.1285704261422507,0.054748396319758,0.026937317097026,0.722630321005912,215.1414510134838,53.58500912513207,48.16142890174548,1.0324368652809288,0.507979796527762,6.959360265609076,0.940970210860948,0.4501350637584928,-0.0054377076902467,0,0,0,1,0,0,0,0,0,0,1,0.040144905
5068.KL,Luster Industries Bhd,Industrials,Specialty Industrial Machinery,2023-12-31,0.1558715041272579,0.0313941124941087,0.014955686272942,0.0781242624938612,0.0073047889309669,0.0038960716843921,0.2605077168167806,592.3515577721271,76.77549876957657,62.270074302491786,0.8749113267679753,0.4666414428655525,3.119501963451041,2.811568607774676,1.3552178052566213,0.0108108042179415,0,0,0,0,0,0,1,0,0,0,0,0.0043040197
5068.KL,Luster Industries Bhd,Industrials,Specialty Industrial Machinery,2022-12-31,0.1187662982395594,-0.0901938066638409,-0.1083839338754647,-0.0553821921156558,-0.0595612684143488,-0.0304107488856042,0.2805835495927538,509.1437327241176,113.8604905169032,56.9805431871501,0.9585597394657978,0.4894207310353716,-8.25695572782972,2.592904070153274,1.343362658532235,0.0038960716843921,0,0,0,0,0,0,1,0,0,0,0,-0.016262071
5068.KL,Luster Industries Bhd,Industrials,Specialty Industrial Machinery,2021-12-31,0.1493626893791779,0.091582307117062,0.0558021259582896,0.1320226122275444,0.0287963556517324,0.0166075919799185,0.2976157573697497,430.3733834421825,224.773928586756,103.91983627671084,0.7339272115158101,0.4232745219300217,21.86077360020036,2.974461194782501,1.7811691189400496,-0.0304107488856042,0,0,0,0,0,0,1,0,0,0,0,0.011567021
5069.KL,BLD Plantation Bhd.,Consumer Defensive,Farm Products,2024-03-31,0.0891402142549757,0.0247559405178568,0.0168660438965391,0.0615545683970862,0.037807795092403,0.026702570977749,1.583214839327452,50.76539234546267,4.393457443663353,17.819863245838885,0.4158859506040762,0.2937284252496763,11.632726288346944,2.3183672381801204,0.9527061530297254,0.0507677302693167,0,0,0,1,0,0,0,0,0,0,4,0.055892095
5069.KL,BLD Plantation Bhd.,Consumer Defensive,Farm Products,2023-03-31,0.0831501100787484,0.019205481470188,0.0122674056318664,0.0413519811695284,0.041098788702736,0.0244651171711446,1.994318758612882,21.42163592980581,5.184767005843458,14.510729427574118,0.6798933933253325,0.404724130725635,14.569359125410951,1.6425010721176614,1.2304502363051817,0.026702570977749,0,0,0,1,0,0,0,0,0,0,4,0.05316423
5069.KL,BLD Plantation Bhd.,Consumer Defensive,Farm Products,2022-03-31,0.0881462505671755,0.0442259496668146,0.0309916963609496,0.0667922642567562,0.1094477986995529,0.0573169266805199,1.8494285053960675,33.21213496183654,16.76628591657298,20.171526453995288,0.9095196661469032,0.4763080906006924,19.141939704062693,1.4308540612330192,0.9648383339580264,0.0244651171711446,0,0,0,1,0,0,0,0,0,0,4,0.06556282
5070.KL,Protasco Berhad,Industrials,Infrastructure Operations,2023-12-31,0.1151328988320518,0.038575544301418,0.0060385556627951,0.06220381074252,0.0198715870801971,0.0076232329489772,1.2624265428148007,16.25614432852817,91.59205679604104,45.0202266239768,1.6067138723424503,0.6163752337338896,4.088221115217741,1.0632549654159127,0.9705296372763942,0.0267854220923518,0,0,0,0,0,0,1,0,0,0,0,0.0027665356
5070.KL,Protasco Berhad,Industrials,Infrastructure Operations,2022-12-31,0.1325583210682136,0.0075072713964588,-0.0332329120769099,0.0169151178299958,-0.089600858918909,-0.0351277050401608,1.0570155561109364,16.48659505013896,70.53295291664735,51.94891160179924,1.5507176975116972,0.6079534787501061,-0.2482719362446125,1.0808693196783357,0.9986878103992806,0.0076232329489772,0,0,0,0,0,0,1,0,0,0,0,-0.00828143
5070.KL,Protasco Berhad,Industrials,Infrastructure Operations,2021-12-31,0.1414238807525929,0.0565028764087753,0.0150038729527715,0.072939112869166,0.0462860548602159,0.0184435283617436,1.2292511686682042,12.613329872533004,81.21537481376579,58.364442160502286,1.5096095471745188,0.6015316402004188,6.518112633181127,1.1671102751422509,1.092822542360297,-0.0351277050401608,0,0,0,0,0,0,1,0,0,0,0,0.014175003
5071.KL,Coastal Contracts Bhd,Energy,Oil & Gas Equipment & Services,2022-06-30,0.3785351111378199,0.2469094414742259,0.7743738278665883,1.3478572926585526,0.1326076146162568,0.0895451934516069,0.115635614517481,63.142312706265926,175.62532266530545,355.4997464249324,0.4809015370313774,0.324735659330461,50.58401971641642,1.988913712921136,1.9416740608814704,0.0866981695282229,0,0,0,0,1,0,0,0,0,0,1,0.08404558
5071.KL,Coastal Contracts Bhd,Energy,Oil & Gas Equipment & Services,2021-06-30,0.309641138586232,0.3880977035388528,0.2003790212285371,0.8834935199711211,0.0293047062766724,0.0231886150883848,0.1157237666209461,393.69297902458766,383.2959600684341,440.69612177948864,0.263754051933493,0.2087067903204424,8.880272305905219,2.4769742230358336,1.97823349146112,0.0895451934516069,0,0,0,0,1,0,0,0,0,0,1,0.046598166
5072.KL,Hiap Teck Venture Berhad,Basic Materials,Steel,2024-07-31,0.060157782138501,0.0384973446522026,0.0631805832556542,0.0965080349594553,0.076802803281376,0.0507457786608718,0.8031862962634242,113.53527199675844,87.13211149906101,21.19906204308736,0.513481619715411,0.3392717909662913,5.7750569476082,1.4600901545115383,0.7520995526805356,0.0523119820159733,1,0,0,0,0,0,0,0,0,0,1,0.004990965
5072.KL,Hiap Teck Venture Berhad,Basic Materials,Steel,2023-07-31,0.0310773097284394,0.0034165863407199,0.0194996492573845,0.0416361764512921,0.0240363231447295,0.0163342154545954,0.8376671415466432,105.53684899970312,80.40436018490949,5.222114217705854,0.4715321474449694,0.3204361850087296,2.473612925071349,1.6113492133073464,0.8625816872247587,0.0507457786608718,1,0,0,0,0,0,0,0,0,0,1,-0.011433098
5072.KL,Hiap Teck Venture Berhad,Basic Materials,Steel,2022-07-31,0.1179584381264692,0.0935097942370196,0.098537969958529,0.1367624636987313,0.122641027394622,0.0769257698592474,0.7806713482287345,167.7183987019134,82.88632823799736,15.721076077126163,0.5942775433904746,0.3727566419374212,15.189867742658596,1.5973839421613394,0.7253152859317243,0.0163342154545954,1,0,0,0,0,0,0,0,0,0,1,0.02683748
5073.KL,Naim Holdings Berhad,Industrials,Engineering & Construction,2023-12-31,0.1123955677831343,0.0018078447209672,0.1105340871803932,0.2131205987026426,0.026452433716018,0.0193954170479703,0.1754700069700377,712.582163879884,39.08279487114768,316.95920775749306,0.3638496996787261,0.2667813761035662,4.929572338489536,2.3734457494350485,0.9820152815638268,0.1198964730553108,0,0,0,0,0,0,1,0,0,0,0,0.012186425
5073.KL,Naim Holdings Berhad,Industrials,Engineering & Construction,2022-12-31,0.077880216840403,-0.0222945144153286,0.0673122317305448,0.1492107248091251,0.0192821407225537,0.013753742100011,0.2043275307683778,599.5035484990966,41.80061372996967,256.47473092019703,0.4019559609553944,0.2867108326865506,3.9223922114047287,2.3376789378572025,0.9707847064757996,0.0193954170479703,0,0,0,0,0,0,1,0,0,0,0,0.003928937
5073.KL,Naim Holdings Berhad,Industrials,Engineering & Construction,2021-12-31,0.0979488503283592,0.0376126995554776,-0.1862991443477931,-0.1113531998740085,-0.0628032784005901,-0.0428517655210658,0.2300159008839453,526.1447995757327,72.49933096665254,251.4163988742216,0.4655937191133054,0.3176826654217602,-4.876811594202898,2.0544628919531736,0.9399263949138196,0.013753742100011,0,0,0,0,0,0,1,0,0,0,0,-0.00443431
5075.KL,Plenitude Berhad,Real Estate,Real Estate—Development,2024-06-30,0.4936224115787683,0.1655983595180986,0.1247466069274782,0.3073381851875744,0.0355742242265957,0.0256326729316724,0.2054779168989667,272.45825950332187,31.344405413277507,76.59700587937817,0.387846843808446,0.279459398231681,5.4668714797747056,2.965047343088879,2.1836176343408136,0.0452362802952235,0,0,0,0,0,0,0,1,0,0,1,0.024374712
5075.KL,Plenitude Berhad,Real Estate,Real Estate—Development,2023-06-30,0.5091122722623096,0.1456885350142379,0.1211329518122252,0.3220148737939233,0.0255520979371703,0.0193006057786846,0.1593340663290657,418.1057845561194,61.61235520168091,67.65365315191006,0.3239013443500209,0.244656707791956,5.587434473045928,2.2154082308265566,1.6115223258423963,0.0256326729316724,0,0,0,0,0,0,0,1,0,0,1,0.027699068
5075.KL,Plenitude Berhad,Real Estate,Real Estate—Development,2022-06-30,0.4753637323633803,0.1412652899592267,0.0917397553606523,0.3199854800387199,0.0148330393798817,0.0113548743135225,0.1237726683364655,519.5936973644668,24.24384368308351,97.19694163527464,0.3063147129878021,0.2344876850442872,4.974255379122428,2.7227718470950184,1.9183382503366864,0.0193006057786846,0,0,0,0,0,0,0,1,0,0,1,0.018081121
5077.KL,Maybulk Berhad,Industrials,Marine Shipping,2023-12-31,0.2119647453396771,0.1294828796505732,0.3872240854847515,0.565002729896264,0.0950511958461291,0.0924628768421895,0.2387838988022625,28.67356533444187,54.59769128773107,5.12634360710256,0.0279930615652067,0.0272307884282651,100.53584905660378,25.677551618099283,25.096427002489385,0.0062579577770831,0,0,0,0,0,0,1,0,0,0,0,0.052860335
5077.KL,Maybulk Berhad,Industrials,Marine Shipping,2022-12-31,0.3084850011952526,0.2620962792110041,0.6020261146537967,0.9910905226161172,0.1913163276200487,0.1457624838486639,0.2421198687244433,11.430973914343374,12.585718992886632,5.763229688317513,0.3125210449808234,0.2381074544868646,28.609943770346256,2.61088993128096,2.588868303835389,0.0924628768421895,0,0,0,0,0,0,1,0,0,0,0,0.06604945
5077.KL,Maybulk Berhad,Industrials,Marine Shipping,2021-12-31,0.8746594926682251,0.4127383551322424,0.9430121133672068,1.2182917640694733,0.4162811126130544,0.3110864324602508,0.3298859347092124,98.44071519401948,11.222686965089547,30.85854109668221,0.3381525813288076,0.252701064173875,20.50494159928122,3.397483873785984,3.295572025568968,0.1457624838486639,0,0,0,0,0,0,1,0,0,0,0,0.16355598
5078.KL,Marine & General Berhad,Energy,Oil & Gas Equipment & Services,2024-04-30,0.2487019386872555,0.2963976104752901,0.1351506670612811,0.2957309802051037,0.2899117967936193,0.0548665402175764,0.405965737429164,22.73484889048672,69.8559274062623,56.6570414508961,4.283945290589809,0.8107474727679519,2.9691601996365,1.210935606811623,1.0913430117712717,0.0508308794049742,0,0,0,0,1,0,0,0,0,0,1,0.073921934
5078.KL,Marine & General Berhad,Energy,Oil & Gas Equipment & Services,2023-04-30,0.2478781843506333,0.3357610549198787,0.1564871584592754,0.3383059319717265,0.5693278554599164,0.0559112879502256,0.3572899431538729,24.37018367479393,59.53503924708088,78.69495705601108,9.182699707557337,0.9017942167873392,3.0421397635491045,0.7597812895736598,0.6580044322498945,0.0548665402175764,0,0,0,0,1,0,0,0,0,0,1,0.048818856
5078.KL,Marine & General Berhad,Energy,Oil & Gas Equipment & Services,2022-04-30,-0.0280697280460482,-0.0205650376145285,-0.1311954680413122,-0.02961802582925,-2.229186010523058,-0.0348748813697197,0.2658238267707385,20.358256555634306,67.92015792637389,63.10542168674699,62.91952955741257,0.9843553291627124,-0.2161587291036591,0.8203977762117297,0.7217993892412498,0.0559112879502256,0,0,0,0,1,0,0,0,0,0,1,0.0155254025
5079.KL,One Glove Group Berhad,Healthcare,Medical Instruments & Supplies,2024-03-31,-0.7797857345412201,-1.2098472566895493,-1.4315678068693105,-0.8938963784901601,-0.4264939933029853,-0.1146017151664481,0.0800532916544625,90.45194767598376,76.66012412724241,47.58197073924674,2.721532375702606,0.731293483692667,-5.259446247690447,1.7609643642859434,1.008850361574347,-0.0797314921748231,0,0,0,0,0,1,0,0,0,0,2,-0.19228795
5080.KL,Poh Kong Holdings Berhad,Consumer Cyclical,Luxury Goods,2024-07-31,0.2178927456089861,0.1001744332830744,0.0712135271662233,0.1202706298692854,0.1341125067760289,0.1069701466723099,1.502104318223492,240.2235867874235,0.2972593086703048,0.9483154381444612,0.2537377104554809,0.2023850031305977,17.75607313748841,4.957974600061305,0.2772166709815615,0.0972574268437928,0,0,1,0,0,0,0,0,0,0,4,0.10146832
5080.KL,Poh Kong Holdings Berhad,Consumer Cyclical,Luxury Goods,2023-07-31,0.2033324343163142,0.0788786350960504,0.0533404325802788,0.1008797634755175,0.1029497952287063,0.0783513106320716,1.468891548904309,235.2681607520064,0.519247106181585,1.4692808531646897,0.3139511566327999,0.2389367025159044,13.222766417227014,4.207624700078678,0.2328804086180485,0.1069701466723099,0,0,1,0,0,0,0,0,0,0,4,0.07887952
5080.KL,Poh Kong Holdings Berhad,Consumer Cyclical,Luxury Goods,2022-07-31,0.196394973043266,0.0899108727635924,0.0676579464873689,0.106733177589861,0.1342820559354192,0.1044308326078597,1.543511708966158,214.63532890844485,1.7207559566340238,0.9245640955968588,0.2858468383533006,0.2223024001205041,17.256089329213975,4.829088692395654,0.3699602771967519,0.0783513106320716,0,0,1,0,0,0,0,0,0,0,4,0.09788307
5084.KL,Ibraco Berhad,Real Estate,Real Estate—Diversified,2023-12-31,0.313464494185388,0.192957547771473,0.1174826171229219,0.2102067327883426,0.0943635831999135,0.0485371172623822,0.4131429691560064,508.6263074741413,35.26427239436699,169.18255530087276,0.9441530218987328,0.4856371958708463,5.846145894408271,1.8158207571449791,0.7343654798977947,0.038470883031398,0,0,0,0,0,0,0,1,0,0,1,0.030267144
5084.KL,Ibraco Berhad,Real Estate,Real Estate—Diversified,2022-12-31,0.3241949525831622,0.1956333530641861,0.111732069729867,0.2149788990980676,0.0658285877969549,0.038383565020162,0.3435322115929776,697.666471352038,38.1865084086346,172.48806052889068,0.7150201593410268,0.416916474973544,5.667844183421498,2.216023734167329,0.7428083129188496,0.0485371172623822,0,0,0,0,0,0,0,1,0,0,1,0.02486739
5084.KL,Ibraco Berhad,Real Estate,Real Estate—Diversified,2021-12-31,0.2913734713555909,0.156210677124412,0.0859171938883583,0.176701161256929,0.0531514947115376,0.0303014308191487,0.3526818026496854,573.3773714503316,55.011397289493054,187.9565337615922,0.7540919116581452,0.4299044460819052,4.544054172186497,2.2614947506332523,0.9501049828531828,0.038383565020162,0,0,0,0,0,0,0,1,0,0,1,0.02254217
5085.KL,Mudajaya Group Berhad,Industrials,Engineering & Construction,2023-12-31,0.0847252339369786,-0.0519013416510925,-0.1053264481735442,0.1035899639896592,-0.0780533942867437,-0.0222556835146771,0.2113019464779339,82.5281145356062,347.4781365788223,316.614137188499,2.5071218655346748,0.7148659104699956,0.5985308147300133,1.3086288749011836,1.2274985767883324,0.0431102245277788,0,0,0,0,0,0,1,0,0,0,0,-0.00091795437
5085.KL,Mudajaya Group Berhad,Industrials,Engineering & Construction,2022-12-31,0.1578350677606228,0.0254364465647854,0.0473636268316338,0.2248912160213898,0.0213878819264629,0.0075139232399849,0.1586433249019369,157.11407972858353,354.23748001258224,281.22049863435814,1.846433380187912,0.6486831531135349,1.8447595288470648,1.8633196759729969,1.7037650760961582,-0.0222556835146771,0,0,0,0,0,0,1,0,0,0,0,-0.025387725
5085.KL,Mudajaya Group Berhad,Industrials,Engineering & Construction,2021-12-31,0.1411330500840979,0.001777614807611,0.0491355052650878,0.2936173265629858,0.0407132076842546,0.0120851133910663,0.245954800421136,149.40256534006534,127.0134476958764,202.7751429313929,2.36887262591603,0.7031647939707754,1.4503435071517063,1.556152345153216,1.3026729085302595,0.0075139232399849,0,0,0,0,0,0,1,0,0,0,0,0.0046975976
5087.KL,Mycron Steel Berhad,Basic Materials,Steel,2024-06-30,0.0741239249703038,0.0320626285017874,0.0211666240323895,0.0620160887529163,0.0331290411624356,0.0207490407514698,0.9802716162822788,130.73097751073203,47.96100407621338,43.34293631611565,0.5966541084598763,0.3736902722377394,3.336662376256045,1.893312500405798,0.7773477428112526,-0.0018124922912071,1,0,0,0,0,0,0,0,0,0,1,-0.002171049
5087.KL,Mycron Steel Berhad,Basic Materials,Steel,2023-06-30,0.0485331698897568,-0.0049742894703542,-0.0228444052720442,0.0224744442403889,-0.0249995190435187,-0.0174697498261817,0.7647277142101945,123.39386797123568,45.1990328849703,19.80150806835723,0.4310175756525292,0.3011965631910493,-1.169635369673355,2.2868050429369817,1.0729070230185251,0.0207490407514698,1,0,0,0,0,0,0,0,0,0,1,-0.015045403
5087.KL,Mycron Steel Berhad,Basic Materials,Steel,2022-06-30,0.1524346157709348,0.096438782451042,0.070693423126567,0.1176842290461309,0.1065949574823573,0.0619142258901799,0.875813097624808,159.21103940401886,34.71583318330156,86.89721013933651,0.7216553376832916,0.4191636513347506,12.52653089965202,1.7414382431011992,0.7187090582018362,-0.0174697498261817,1,0,0,0,0,0,0,0,0,0,4,0.030544795
5090.KL,Media Chinese International Limited,Communication Services,Publishing,2024-03-31,0.2028595138010311,-0.1264198941626195,-0.0877919710511638,-0.0450489055761879,-0.1019188250157928,-0.0656808015836263,0.7481413254219865,27.395088485758656,35.59431498183896,19.048244790688944,0.5517293114339861,0.3555577041488771,-9.50772797527048,2.0798694872270675,1.9438516731613784,-0.0378921439603498,0,1,0,0,0,0,0,0,0,0,1,-0.035008267
5090.KL,Media Chinese International Limited,Communication Services,Publishing,2023-03-31,0.3567524782330104,-0.0127473521540839,-0.0018468960838264,0.0659530360710112,-0.0016058834325266,-0.0011634809450314,0.6299655704618307,47.67285831477792,37.95416682371565,21.079573420836752,0.3802404236910411,0.2754885432743678,3.11786600496278,2.442802081325881,2.2280208132588166,-0.0656808015836263,0,1,0,0,0,0,0,0,0,0,1,0.005095464
5090.KL,Media Chinese International Limited,Communication Services,Publishing,2022-03-31,0.3814702541936643,-0.0157369655273844,0.0032683209818036,0.0754982146796637,0.0024661672677949,0.0018221159321261,0.5575082564628174,55.19841479524438,45.0870599001528,25.048546895640687,0.3534634236567095,0.2611547659719849,5.9236453201970445,2.470325833979829,2.2482932505818463,-0.0011634809450314,0,1,0,0,0,0,0,0,0,0,1,0.0075628543
5094.KL,CSC Steel Holdings Berhad,Basic Materials,Steel,2023-12-31,0.0505454007629155,0.0252777244612741,0.0317370759589399,0.0393637958946949,0.0549539090063438,0.0505734902720768,1.5935144856289452,81.67060985873577,30.21349992190338,1.4070425822080082,0.0866149184226962,0.0797107760571006,0.0,12.944301629466931,7.68513116385482,0.0352575501694747,1,0,0,0,0,0,0,0,0,0,4,0.033014357
5094.KL,CSC Steel Holdings Berhad,Basic Materials,Steel,2022-12-31,0.0164468285839478,-0.0060738627146483,0.0085998647045047,0.0241042509022542,0.0169565349300349,0.0155650325781768,1.8099159827507167,72.75602369085618,30.26391691241053,0.9550043058568672,0.0893992572690841,0.0820628953733555,37.30645543928091,12.962269301781532,7.367960564359144,0.0505734902720768,1,0,0,0,0,0,0,0,0,0,4,0.021876378
5094.KL,CSC Steel Holdings Berhad,Basic Materials,Steel,2021-12-31,0.0899066887098324,0.0648180585161921,0.0584009000126606,0.0934239651421986,0.0956906655666564,0.0813246376167041,1.392523704242126,109.18784356468376,48.561183969714754,1.408380803054898,0.1766503776833481,0.1501298780281249,898.5168977027292,6.1796940175180834,3.3585535748063813,0.0155650325781768,1,0,0,0,0,0,0,0,0,0,4,0.049689703
